Gene name	NCBI gene ID	UniProtKB Gene Name ID	UniProtKB Gene Name symbol
Itih3	16426	A0A2I3BRQ3	Itih3
Itih3	16426	A0A2I3BQM8	Itih3
Irf2	16363	P23906	Irf2
Irf2	16363	Q3U2Z2	Irf2
Irf2	16363	A0A1B0GQW5	Irf2
Irf2	16363	A0A140LI82	Irf2
Irf2	16363	A0A1B0GQZ7	Irf2
Irf2	16363	A0A140LIX2	Irf2
Irf2	16363	A0A140LJA4	Irf2
Irf2	16363	A0A140LHP8	Irf2
Ptpn4	19258	Q9WU22	Ptpn4
Ptpn4	19258	E9Q0S8	Ptpn4
Ptpn4	19258	F7CWQ9	Ptpn4
Ptpn4	19258	F6ZHZ9	Ptpn4
Ptpn4	19258	E9PUU9	Ptpn4
Ptpn4	19258	E9Q210	Ptpn4
Ptpn4	19258	F6U7Q0	Ptpn4
Ptpn4	19258	E9QA59	Ptpn4
Megf6	230971	B1ASH4	Megf6
Megf6	230971	A0A0A0MQ83	Megf6
Gm4994			
Stk26	70415	Q99JT2	Stk26
Stk26	70415	A2AD85	Stk26
Stk26	70415	A2AD84	Stk26
Nos3	18127	P70313	Nos3
Nos3	18127	E9Q9X4	Nos3
Gm42417		Q8K1D0	Gm42417
Gm8565			
Gm32063			
B3galnt1	26879	Q920V1	B3galnt1
Rhox3f	621852	A2ANE1	Rhox3f
Rhox3f	621852	V9GWT1	Rhox3f
Rhox3f	621852	V9GXR2	Rhox3f
Rnf128	66889	Q9D304	Rnf128
Rnf128	66889	A2AGL8	Rnf128
Asxl2	75302	D3Z112	Asxl2
Asxl2	75302	D6RI62	Asxl2
Asxl2	75302	F6WV21	Asxl2
Asxl2	75302	D6REV1	Asxl2
Slc35f4	75288	Q8BZK4	Slc35f4
Slc35f4	75288	A0A2I3BQ95	Slc35f4
Slc35f4	75288	B2RSS2	Slc35f4
Cltc	67300	Q68FD5	Cltc
Cltc	67300	Q5SXR6	Cltc
Gpr165	76206	Q3V3A3	Gpr165
Scp2	20280	P32020	Scp2
Scp2	20280	A2APS5	Scp2
Scp2	20280	A2APS4	Scp2
Gm28086			
Ceacam11	66996	Q9D0Z8	Ceacam11
Sult2a3	629203	D3Z1W5	Sult2a3
Gm28658			
Frmd7	385354	A2AD83	Frmd7
Frmd7	385354	E9PXK8	Frmd7
Gm29238			
Gm47257			
Gm364	245423	A2AFI6	Gm364
Rhox4f	636177	Q2MDF8	Rhox4f
Abcb11	27413	Q9QY30	Abcb11
Abcb11	27413	J3QNY6	Abcb11
Uroc1	243537	Q8VC12	Uroc1
Uroc1	243537	Q3UEL5	Uroc1
Pno1	66249	Q9CPS7	Pno1
Gm48940			
Gm8761			
Vmn1r121	667240	K7N6J4	Vmn1r121
Gm20651			
Ushbp1	234395	Q8R370	Ushbp1
Ushbp1	234395	A0A1D5RLD3	Ushbp1
Smim13	108934	E9Q942	Smim13
Gm12245			
Dppa3-ps			
Fggy	75578	A2AJL3	Fggy
Fggy	75578	D6RHR3	Fggy
Fggy	75578	D6RG41	Fggy
Fggy	75578	B7ZCH9	Fggy
Fggy	75578	F7ANG8	Fggy
Fggy	75578	A2AJL4	Fggy
Fggy	75578	B1AY71	Fggy
Fggy	75578	H3BJ80	Fggy
Rhox3g	546294	B9EJQ9	Rhox3g
Gm14747			
Gm5409			
Gm12249			
Vmn1r172	81010	Q9EPS4	Vmn1r172
Fam47c	70864	Q14BE7	Fam47c
Gm37395			
Gm8770			
1700105P06Rik			
Gm5939			
Gm14751			
Gm50232			
Rps24-ps3			
Eppk1	223650	A0A2I3BRT4	Eppk1
Spindoc	68229	Q05AH6	Spindoc
Gm11960			
Rnf145	74315	Q5SWK7	Rnf145
Rnf145	74315	Q8BU61	Rnf145
Mtmr3	74302	M0QW74	Mtmr3
Mtmr3	74302	B1ATD5	Mtmr3
Mtmr3	74302	R4GML8	Mtmr3
Mtmr3	74302	B1ATD4	Mtmr3
Ms4a2	14126	P20490	Ms4a2
Ms4a2	14126	Q3UNT6	Ms4a2
Ms4a2	14126	B2RTF7	Ms4a2
Ms4a2	14126	A0A0B4J1P0	Ms4a2
Ms4a2	14126	A0A087WPM9	Ms4a2
9630009A06Rik			
4930583P06Rik			
Ppp3r1	19058	Q63810	Ppp3r1
Gm49283			
4930517E11Rik			
Vhl	22346	P40338	Vhl
Vhl	22346	Q3TTE7	Vhl
Vhl	22346	A0A0N4SW09	Vhl
4930570B17Rik			
AC160138.1			
Ctnnd2	18163	B7ZNF6	Ctnnd2
Ctnnd2	18163	A0A2I3BQV6	Ctnnd2
Ctnnd2	18163	A0A2I3BQV7	Ctnnd2
Ctnnd2	18163	E9QKH8	Ctnnd2
4930443G03Rik			
Sema6d	214968	Q76KF0	Sema6d
Sema6d	214968	A2AW73	Sema6d
Gng11	66066	P61953	Gng11
Pkhd1l1	192190	Q80ZA4	Pkhd1l1
Pkhd1l1	192190	E9PUU8	Pkhd1l1
Pkhd1l1	192190	F8WH29	Pkhd1l1
Igkv3-8			
Gm7566			
Gm15587			
Gm5215			
Ubxn10	212190	Q8BG34	Ubxn10
4930528H21Rik			
Gm14365			
Atg9b	213948	Q6EBV9	Atg9b
Gm19248			
Gm49177			
Gm49178			
Chchd7	66433	Q8K2Q5	Chchd7
Chchd7	66433	Q3TFT3	Chchd7
Chchd7	66433	B1AXC8	Chchd7
Chchd7	66433	B1AXC7	Chchd7
Chchd7	66433	B1AXC5	Chchd7
Chchd7	66433	D6REE9	Chchd7
Gm15186			
Gm15190			
Bclaf3	382252	A2AG58	Bclaf3
Bclaf3	382252	Z4YLY4	Bclaf3
Bclaf3	382252	A2AG55	Bclaf3
Wdr92	103784	Q8BGF3	Wdr92
Gm17129			
Pla2g2c	18781	A2APR1	Pla2g2c
Pla2g2c	18781	E0CYB5	Pla2g2c
Gm13555			
1700008J07Rik			
S100a13	20196	A0A0A0MQ90	S100a13
Tmem265	105180375	A0A0J9YUC5	Tmem265
Tmem265	105180375	E9Q8G3	Tmem265
Gm45481			
Lamr1-ps1			
Gm28198			
Enam	13801	O55196	Enam
Enam	13801	A0A0G2JEP7	Enam
Enam	13801	Q548P8	Enam
Rdh16f2	216454	Q8K3M1	Rdh16f2
Batf	53314	O35284	Batf
Nsmf	56876	Q99NF2	Nsmf
Nsmf	56876	F6TKU5	Nsmf
Nsmf	56876	A0A0A6YWK2	Nsmf
Nsmf	56876	A2AJ96	Nsmf
Nsmf	56876	A2AJ91	Nsmf
Nsmf	56876	A2AJ95	Nsmf
Nsmf	56876	A0A0A6YW62	Nsmf
Nsmf	56876	A2AJ92	Nsmf
Nsmf	56876	A2AJ90	Nsmf
S100a14	66166	Q9D2Q8	S100a14
S100a14	66166	E9Q2K8	S100a14
Gm5504			
Olfr1085	258583	Q7TR64	Olfr1085
Olfr39	258822	Q8VG88	Olfr39
Olfr39	258822	E9PVX1	Olfr39
Trnp1	69539	Q80ZI1	Trnp1
Tspoap1	207777	Q7TNF8	Tspoap1
Tspoap1	207777	Q5NCP6	Tspoap1
Gm13132			
Neu4	241159	Q8BZL1	Neu4
Neu4	241159	C5NTX9	Neu4
Gm13982			
Olfr214	258754	Q8VG27	Olfr214
Gm21088			
Gm48313			
Vmn1r173	545934	E9Q8V7	Vmn1r173
Prnp	19122	P04925	Prnp
Prnp	19122	Q4FJQ7	Prnp
Olfr873	258554	Q8VFJ0	Olfr873
Olfr873	258554	E9PX82	Olfr873
Olfr873	258554	A0A2I3BPK1	Olfr873
Gm28183			
Sult2a-ps3			
Gm13985			
Gm29239			
Gm10477			
1810035K13Rik			
Gm21741			
Gm648	270599	Q3UJ22	Gm648
Gm13986			
Gm47901			
Barx1	12022	Q9ER42	Barx1
Csf2rb2	12984	P26954	Csf2rb2
Csf2rb2	12984	A0A2R8VHE8	Csf2rb2
Gm20862	108168571		
Sult2a-ps4			
Gm3099		J3QPA5	Gm3099
Gm3099		L7N255	Gm3099
Prnd	26434	Q9QUG3	Prnd
Prnd	26434	Q544A3	Prnd
Igflr1	101883	Q3U4N7	Igflr1
Igflr1	101883	E9Q0U5	Igflr1
Rpl7a-ps12			
Rpap3-ps1			
Gm36979			
Rsph14	71236	Q9D3W1	Rsph14
Rsph14	71236	E9Q6E1	Rsph14
Rsph14	71236	E9PWZ8	Rsph14
Rsph14	71236	E0CYZ0	Rsph14
Rsph14	71236	E0CXH7	Rsph14
4930412B13Rik			
Gm6472			
Gm20863	108168668		
Gm20864			
Pdcd1	18566	Q02242	Pdcd1
Pdcd1	18566	Q544F3	Pdcd1
Gm13614			
Gm13613			
Rpl17-ps6			
Prr5l	72446	A2AVJ5	Prr5l
Prr5l	72446	B0R102	Prr5l
Prr5l	72446	B0R103	Prr5l
Prr5l	72446	B0R105	Prr5l
Prr5l	72446	B0R106	Prr5l
Fgd4	224014	Q91ZT5	Fgd4
Fgd4	224014	F8WGX0	Fgd4
Fgd4	224014	E0CZ69	Fgd4
Ms4a3	170813	Q920C4	Ms4a3
Ms4a3	170813	Q53ZU3	Ms4a3
Adamts12	239337	Q811B3	Adamts12
Slc31a2	20530	Q9CPU9	Slc31a2
Slc31a2	20530	Q9D524	Slc31a2
Slc31a2	20530	Q4KL43	Slc31a2
Gpm6b	14758	A2AEG3	Gpm6b
Gpm6b	14758	A2AEG6	Gpm6b
Gpm6b	14758	Q3US81	Gpm6b
Gpm6b	14758	H3BIV8	Gpm6b
Gpm6b	14758	Q3V0Z9	Gpm6b
Rdh7	54150	O88451	Rdh7
Psenen	66340	Q9CQR7	Psenen
Psenen	66340	A0A140LHM2	Psenen
Psenen	66340	A0A140LJC5	Psenen
Psenen	66340	A0A140LHQ1	Psenen
Cabin1	104248	G3X8Q1	Cabin1
Cabin1	104248	A0A1W2P755	Cabin1
Cabin1	104248	A0A1W2P6X4	Cabin1
Spta1	20739	P08032	Spta1
Agxt	11611	O35423	Agxt
Usp51	635253	B1AY15	Usp51
Gm37577			
Agpat2	67512	Q8K3K7	Agpat2
Agpat2	67512	Q059U0	Agpat2
Agpat2	67512	A2AI22	Agpat2
Gm12501			
Gm7891			
Prn	111368	A0A075B668	Prn
Gm40123			
Gm7895			
Gm20822	100040022	J3KMI7	Gm20822
Gm9103			
Rpl23a-ps10			
Mageh1	75625	Q9NWG9	Mageh1
Mageh1	75625	Q3UKU3	Mageh1
Gm38183			
Gm26967			
Gm38149			
H13	14950	Q9D8V0	Hm13
H13	14950	Q6PGJ8	H13
H13	14950	A3KGR9	H13
1700011L03Rik			
9530051G07Rik			
Gm28641			
Pdilt	71830	Q9DAN1	Pdilt
Pdilt	71830	A0A140LI41	Pdilt
Gm29098			
Gm45815			
Olfr18	18315	Q0VAX9	Olfr18
Olfr18	18315	A0A2I3BPL2	Olfr18
Psma5	26442	Q9Z2U1	Psma5
Psma5	26442	Q3UPK6	Psma5
Gm38145			
4930440C22Rik			
Gm32033			
Oosp2	225922	Q4FZG8	Oosp2
Oosp2	225922	D6RCH7	Oosp2
Gm32447			
Jchain	16069	P01592	Jchain
AC197447.1			
Gm20770			
Gnaz	14687	O70443	Gnaz
Gnaz	14687	Q542R8	Gnaz
Gm13210			
Arf4	11843	P61750	Arf4
Arf4	11843	Q14BR4	Arf4
Arf4	11843	E9Q798	Arf4
Arf4	11843	E9Q2C2	Arf4
Gm5396			
Gm5766			
Gm13211			
9930038B18Rik			
Gm26960			
Rhobtb1	69288	Q9DAK3	Rhobtb1
Rhobtb1	69288	E9PZ72	Rhobtb1
Rhobtb1	69288	E9QAZ7	Rhobtb1
Rhobtb1	69288	E9PZ17	Rhobtb1
Rhobtb1	69288	E9PYH9	Rhobtb1
Rhobtb1	69288	E9Q922	Rhobtb1
Rhobtb1	69288	F6UIH6	Rhobtb1
Rhobtb1	69288	E9Q1X7	Rhobtb1
Cst7	13011	O89098	Cst7
Gm29373			
1700015O11Rik			
Skp1a	21402	Q9WTX5	Skp1
Skp1a	21402	Q5SUR3	Skp1a
Skp1a	21402	E9PUV4	Skp1a
Skp1a	21402	E9Q3Q7	Skp1a
Skp1a	21402	F6TGP8	Skp1a
Gm35736			
Nxph1	18231	Q61200	Nxph1
Gm47391			
Mmgt1	236792	Q8K273	Mmgt1
Vps45	22365	P97390	Vps45
U2af1l4	233073	Q8BGJ9	U2af1l4
U2af1l4	233073	E9PWX6	U2af1l4
U2af1l4	233073	F7A6Z4	U2af1l4
U2af1l4	233073	A0A140LHB1	U2af1l4
U2af1l4	233073	E9Q5J3	U2af1l4
U2af1l4	233073	E9Q5Y2	U2af1l4
U2af1l4	233073	E9PWA1	U2af1l4
U2af1l4	233073	E9Q1I7	U2af1l4
U2af1l4	233073	A0A140LII6	U2af1l4
U2af1l4	233073	E9Q5D0	U2af1l4
U2af1l4	233073	E9PUZ3	U2af1l4
U2af1l4	233073	A0A140LII3	U2af1l4
U2af1l4	233073	E9Q809	U2af1l4
U2af1l4	233073	E9Q3S9	U2af1l4
U2af1l4	233073	E9PWM2	U2af1l4
Gm29370			
Ncaph	215387	Q8C156	Ncaph
Gm26701			
Gm21751			
Olfr800	258541	Q8VFH7	Olfr800
Il5ra	16192	P21183	Il5ra
Il5ra	16192	Q05A81	Il5ra
Il5ra	16192	A0A0N4SUU4	Il5ra
Gm13254			
Vmn2r-ps45			
Gm29476			
Gm38016			
Gm13255			
Gm48651			
Gm29166			
Gm37158			
Acvr1	11477	P37172	Acvr1
Acvr1	11477	B1AW87	Acvr1
C86187			
Egfl7	353156	Q9QXT5	Egfl7
Egfl7	353156	Q3UTJ7	Egfl7
Egfl7	353156	A0A0R4J189	Egfl7
Egfl7	353156	G3UWX8	Egfl7
Egfl7	353156	G3UY71	Egfl7
Gm21717			
Rps2-ps3			
Rgs14	51791	P97492	Rgs14
Rgs14	51791	D6RCH4	Rgs14
Gm40309			
Gm7696			
Hspbp1	66245	Q99P31	Hspbp1
Hspbp1	66245	A0A0U1RPF2	Hspbp1
Hspbp1	66245	A0A0U1RPE7	Hspbp1
Hspbp1	66245	A0A0U1RQ49	Hspbp1
Lyst	17101	G5E8Q0	Lyst
Ube2k	53323	P61087	Ube2k
Ube2k	53323	Q6ZWQ6	Ube2k
Ube2k	53323	Q3V3R8	Ube2k
Ube2k	53323	A0A0J9YUI1	Ube2k
Ube2k	53323	D3Z4U3	Ube2k
Ube2k	53323	F8WIC2	Ube2k
Ube2k	53323	A0A0J9YUR9	Ube2k
Ube2k	53323	A0A0J9YU07	Ube2k
Ighv1-60			
Gm28194			
Zscan29	99334	E9Q5B4	Zscan29
Zscan29	99334	A2ARU6	Zscan29
Zscan29	99334	A2ARU5	Zscan29
Zscan29	99334	B7ZCX1	Zscan29
Rpap3-ps2			
Sult2a6	629219	B2RVI8	Sult2a6
Sult2a6	629219	V9GWV0	Sult2a6
Prkcd	18753	P28867	Prkcd
Prkcd	18753	Q1MX41	Prkcd
Prkcd	18753	Q1MX42	Prkcd
Prkcd	18753	Q1MX43	Prkcd
Prkcd	18753	Q1MX40	Prkcd
Prkcd	18753	Q53YN4	Prkcd
AI837181	107242	Q8VD62	Bles03
1700010K24Rik			
Gm49207			
Vmn2r44	434113	L7N2E1	Vmn2r44
Gm19227			
Gm31941			
Aurkc	20871	Q6P209	Aurkc
Aurkc	20871	A0A140LJ30	Aurkc
Aurkc	20871	E9QL04	Aurkc
Aurkc	20871	A0A140LIP1	Aurkc
Hpcal1	53602	P62748	Hpcal1
Hpcal1	53602	A0A1Y7VMK3	Hpcal1
Gm25432			
Ap3b2	11775	Q9JME5	Ap3b2
Gm31479			
Gm9999		Q8C5Y2	Gm9999
Gm9999		A0A0N4SVS5	Gm9999
Gm5264			
Vmn1r122	435951	K7N726	Vmn1r122
Gm12207			
Vmn1r123	384695	L7N270	Vmn1r123
Foxr2	436240	Q3UM89	Foxr2
9330182L06Rik	231014	B9EHI9	9330182L06Rik
9330182L06Rik	231014	E9PUJ3	9330182L06Rik
9330182L06Rik	231014	D6RHB7	9330182L06Rik
Gm18054			
Gm28472			
Nipbl	71175	Q6KCD5	Nipbl
Gm5157	381937	A0A087WRH8	Gm5157
Gm5624		J3QK24	Gm5624
Gm5624		A0A2I3BPI7	Gm5624
Gm5624		A0A2I3BR58	Gm5624
Trp53bp1	27223	P70399	Tp53bp1
Trp53bp1	27223	A2AU90	Trp53bp1
Trp53bp1	27223	F6ZRL3	Trp53bp1
Trp53bp1	27223	F6VCK5	Trp53bp1
Bcas3os2			
Akap6	238161	Q6PGB9	Akap6
Akap6	238161	E9Q9K8	Akap6
Gm49326			
Gm48315			
Cdc20	107995	Q9JJ66	Cdc20
Pde12	211948	Q3TIU4	Pde12
Smtnl2	276829	Q8CI12	Smtnl2
Smtnl2	276829	Q5F247	Smtnl2
Slc25a51	230125	Q5HZI9	Slc25a51
Slc25a51	230125	A2AKV9	Slc25a51
Slc25a51	230125	G3UYJ3	Slc25a51
Slc25a51	230125	A2AKW0	Slc25a51
Bcas3	192197	Q8CCN5	Bcas3
Bcas3	192197	Q0VF62	Bcas3
Bcas3	192197	B1AR74	Bcas3
Bcas3	192197	B1AR76	Bcas3
Bcas3	192197	B1B0B3	Bcas3
Bcas3	192197	Q5SWI1	Bcas3
Gm47357			
Gm8256			
Gm5796	545007	E9Q7M8	Gm5796
Gm18025			
4921508M14Rik			
Gm13905			
Gm36998			
Gm8247		J3KMT2	Gm8247
Hdac9	79221	A0A0R4J1F3	Hdac9
Hdac9	79221	A0A1B0GS15	Hdac9
Hdac9	79221	A0A1B0GSQ5	Hdac9
Hdac9	79221	A0A1B0GSE4	Hdac9
Hdac9	79221	A0A1B0GRH0	Hdac9
Hdac9	79221	A0A1B0GR65	Hdac9
Hdac9	79221	A0A1B0GSB5	Hdac9
Hdac9	79221	A0A1B0GT67	Hdac9
Hdac9	79221	A0A1B0GSN4	Hdac9
Gm43432			
Cnksr3	215748	Q8BMA3	Cnksr3
Gm9593			
Cfap47	636104	B1AXF0	Cfap47
Cfap47	636104	J3QP97	Cfap47
Cfap47	636104	B1AY26	Cfap47
Dnaja1	15502	P63037	Dnaja1
Dnaja1	15502	Q5NTY0	Dnaja1
Dnaja1	15502	B1AXY0	Dnaja1
Dnaja1	15502	B1AXX9	Dnaja1
Dnaja1	15502	B1AXY1	Dnaja1
Foxj1	15223	Q61660	Foxj1
Gm16439			
AC160336.1			
Dennd6a	211922	Q8BH65	Dennd6a
Dennd6a	211922	A0A286YDD5	Dennd6a
Gm15785			
Gm9898			
Gm11107			
Bicd1	12121	Q8BR07	Bicd1
Bicd1	12121	G3UXK5	Bicd1
Bicd1	12121	G3UY88	Bicd1
Bicd1	12121	B2KG46	Bicd1
Gm18460			
Gm4536			
Rap2c	72065	Q8BU31	Rap2c
Cga	12640	P01216	Cga
Cga	12640	A0A0F7RQH1	Cga
Cga	12640	A2AVN2	Cga
4931415C17Rik			
Tubgcp3	259279	P58854	Tubgcp3
Tubgcp3	259279	E9Q0R3	Tubgcp3
Gm43554			
Utp3	65961	Q9JI13	Utp3
Prmt1	15469	Q9JIF0	Prmt1
Prmt1	15469	A0A140LJ68	Prmt1
Prmt1	15469	A0A140LIF7	Prmt1
Prmt1	15469	A0A140LJG1	Prmt1
Prmt1	15469	A0A140LHF7	Prmt1
Prmt1	15469	A0A171KXD3	Prmt1
Prmt1	15469	A0A140LJ70	Prmt1
Prmt1	15469	Q3UIG8	Prmt1
Prmt1	15469	A0A140LHS4	Prmt1
Gm6734			
Nrde2	217827	Q80XC6	Nrde2
Nrde2	217827	A0A1Y7VLX9	Nrde2
Ggt6	71522	Q6PDE7	Ggt6
Ggt6	71522	A7DTG9	Ggt6
Elovl1	54325	Q9JLJ5	Elovl1
Elovl1	54325	Q548M4	Elovl1
Elovl1	54325	Q4V9V3	Elovl1
Tnip3	414084	Q3SXA6	Tnip3
Tnip3	414084	A0A1D5RMN0	Tnip3
Tnip3	414084	A0A1D5RLN9	Tnip3
Podn	242608	Q7TQ62	Podn
Podn	242608	Q6P3D8	Podn
Clvs2	215890	Q8BG92	Clvs2
Clvs2	215890	A0A1W2P7U8	Clvs2
Sdr9c7	70061	Q8K3P0	Sdr9c7
Gm38319			
Lactb2	212442	Q99KR3	Lactb2
Pdgfrb	18596	E9QN12	Pdgfrb
Pdgfrb	18596	E9QPE2	Pdgfrb
Fam174a	67698	Q9D3L0	Fam174a
BC055308			
Platr9			
Zfp560	434377	Q3URI6	Zfp560
Zfp560	434377	A0A1L1SUU9	Zfp560
Rragb	245670	Q6NTA4	Rragb
Rragb	245670	G3UYP1	Rragb
Atic	108147	Q9CWJ9	Atic
Gm11961			
Gm6473			
Atp6v0d2	242341	Q80SY3	Atp6v0d2
Atp6v0d2	242341	B1AWC2	Atp6v0d2
Gm47488			
Gm48227			
Gm33112			
Gm21809			
Gm29178			
A630014C17Rik			
Gm9428			
Tcf7	21414	Q80UF1	Tcf7
Gm34015			
Gm42726			
Gm44921			
Gm13217			
Gm15905			
Defa21	66298	Q8C1P2	Defa21
Bet1	12068	O35623	Bet1
Gm15900			
A930015P04Rik			
Gm21321			
Gm47910			
Gm15939			
Gm20877	100041550	J3QPZ4	Gm20812
Gm47911			
Gm20896	100861691	J3QJX2	Gm21477
Gm20896	100861691	A0A087WRK1	Gm20850
Gm20896	108168555	J3QJX2	Gm21477
Gm20896	108168555	A0A087WRK1	Gm20850
Vmn1r124	670764	D3YTX4	Vmn1r124
Mageb16	71967	Q9CWV4	Mageb16
Vmn1r125	667215	L7N227	Vmn1r125
Gm5387			
Rps19-ps4			
4930480G23Rik			
Lars	107045	Q8BMJ2	Lars
Lars	107045	Q7TSZ3	Lars
Lars	107045	A0A494BA98	Lars
Lars	107045	A0A494BA30	Lars
8030456M14Rik			
Vmn1r126	100043013	L7N2C8	Vmn1r126
Gm28470			
Agtpbp1	67269	Q641K1	Agtpbp1
Agtpbp1	67269	Q8C1R2	Agtpbp1
Agtpbp1	67269	E9PXA7	Agtpbp1
Agtpbp1	67269	E9PYF9	Agtpbp1
Agtpbp1	67269	E9Q352	Agtpbp1
Agtpbp1	67269	E9Q878	Agtpbp1
Agtpbp1	67269	E9Q3T5	Agtpbp1
Agtpbp1	67269	E9Q2R5	Agtpbp1
Agtpbp1	67269	E9PX07	Agtpbp1
Agtpbp1	67269	A0A286YCK8	Agtpbp1
Agtpbp1	67269	A0A286YDV2	Agtpbp1
Gm13207			
Olfr721-ps1		A0A0U1RQ01	Olfr721-ps1
Olfr721-ps1		A0A140T8T9	Olfr721-ps1
Gm7058			
Gm2914			
Clcn6	26372	O35454	Clcn6
Clcn6	26372	Q3UM91	Clcn6
Clcn6	26372	E9Q741	Clcn6
Clcn6	26372	A2A7F6	Clcn6
Clcn6	26372	D6RHT0	Clcn6
Vmn1r127	621561	K7N6J5	Vmn1r127
Gm44920			
Gm6195			
Gm5924			
Gm47929			
Vamp2	22318	P63044	Vamp2
Vamp2	22318	Q8CHR4	Vamp2
Vamp2	22318	B0QZN5	Vamp2
Gm15427			
Slc27a5	26459	Q4LDG0	Slc27a5
Slc27a5	26459	E9PXV4	Slc27a5
Gdnf	14573		
Sgk3	170755	Q9ERE3	Sgk3
Sgk3	170755	A0A087WR70	Sgk3
Sgk3	170755	A0A087WQS1	Sgk3
Sgk3	170755	A0A087WPW2	Sgk3
Gm15153			
Smu1	74255	Q3UKJ7	Smu1
Gm14369			
Gm4772			
Gm4773			
Gm44055			
St8sia4	20452	Q64692	St8sia4
St8sia4	20452	Q53WR7	St8sia4
St8sia4	20452	A0A087WRA0	St8sia4
Slc9a2	226999	Q3ZAS0	Slc9a2
Slc9a2	226999	Q3TM63	Slc9a2
Gm14363			
Gm11808	22186	P62984	Uba52
Gm11808	22186	Q5M9K3	Uba52
Xkr9	381246	Q5GH62	Xkr9
Gm44057			
Cdc23	52563	G3X8W7	Cdc23
Cdc23	52563	A0A0R4J1W7	Cdc23
Gm31070			
Tcrg-V3		A0A075B5Z1	Tcrg-V3
Tcrg-V3		A0A0G2JEW2	Tcrg-V3
Oscar	232790	Q8VBT3	Oscar
Oscar	232790	D3YXX9	Oscar
Fubp3	320267	Q3TIX6	Fubp3
Fubp3	320267	A2AJ72	Fubp3
Fubp3	320267	A0A0A6YW42	Fubp3
Fubp3	320267	A0A0A6YX76	Fubp3
Fubp3	320267	A0A0A6YY39	Fubp3
Fubp3	320267	A0A0A6YVV5	Fubp3
Fubp3	320267	A2AJ71	Fubp3
Gm20792		A0A087WRF5	Gm20792
4930503F20Rik			
Gm43963			
Gm43964			
Gm43912			
Ddb2	107986	Q99J79	Ddb2
Ddb2	107986	A2AGR6	Ddb2
Gm28469			
Irak2	108960	Q8CFA1	Irak2
Irak2	108960	A0A0N4SUW3	Irak2
Trgj3			
Gm21898			
Cycs	13063	P62897	Cycs
Cycs	13063	Q56A15	Cycs
Tcrg-C3		L7N479	Tcrg-C3
Hs1bp3	58240	Q3TC93	Hs1bp3
Hs1bp3	58240	A0A1W2P6H5	Hs1bp3
Hs1bp3	58240	A0A1W2P6R8	Hs1bp3
Fosl1	14283	P48755	Fosl1
Fosl1	14283	Q3UMK5	Fosl1
Fosl1	14283	A0A494BAK3	Fosl1
Tex45	76406	G3XA23	Tex45
Tex45	76406	Q80YS7	Tex45
Gm37642			
Gm47654			
4930598F16Rik			
Mab21l4	71874	Q8CEZ4	Mab21l4
Gm14981			
4921507P07Rik	70821		
Cldnd2	74276	Q9D9H2	Cldnd2
Cldnd2	74276	A1A539	Cldnd2
Ccdc85b	240514	Q6PDY0	Ccdc85b
Ccdc85b	240514	A0A494B9B6	Ccdc85b
Otud7b	229603	B2RUR8	Otud7b
Otud7b	229603	D3Z210	Otud7b
Otud7b	229603	D3YYZ8	Otud7b
Gm37380			
Gm16394			
Gm14803			
Gm9059			
Gm28754			
Rpl32-ps			
Gm9060			
Tcrg-C2			
Gm37623			
Laptm4a	17775	E9QLR3	Laptm4a
Vmn1r128	667199	L7N2B4	Vmn1r128
Mycs	17870	Q9Z304	Mycs
Gm48071			
Trgj2			
Gm28468			
Gm5523			
Atp4a	11944	Q91WH7	Atp4a
Atp4a	11944	E9QNX7	Atp4a
Atp4a	11944	F6S7B0	Atp4a
Gm8602			
Gm17409			
Rps10-ps3			
Mrps33	14548	Q9D2R8	Mrps33
Mrps33	14548	Q58DZ5	Mrps33
Mrps33	14548	Q8R2K5	Mrps33
Zfp358	140482	E9Q8M1	Zfp358
Zfp358	140482	A0A140LJC3	Zfp358
Gm20898			
Tefm	68550	Q5SSK3	Tefm
Tefm	68550	B7ZCA9	Tefm
Gm44379			
4833407H14Rik			
Pafah1b1-ps2			
Gm44380			
Fgf21	56636	Q9JJN1	Fgf21
Mirt1			
Gm14366			
Cops7b	26895	Q8BV13	Cops7b
Cops7b	26895	D3Z6T8	Cops7b
Cops7b	26895	D6RI85	Cops7b
Cops7b	26895	D6RH36	Cops7b
Phf20-ps			
5430402O13Rik			
Rin1	225870	Q921Q7	Rin1
Rin1	225870	A0A286YDL8	Rin1
Rin1	225870	A0A2C9F2A2	Rin1
Rin1	225870	A0A286YDV8	Rin1
Rin1	225870	A0A286YDC3	Rin1
Gm21757			
Gdf10	14560	P97737	Gdf10
Gm21095	100861637	J3QJX2	Gm21477
Gm21095	100861637	A0A087WR14	Gm21095
Gm12361			
Gm7820			
Gm45902		Q3UDN3	Gm45902
Gm12362			
Olfr1086	258585	Q8VFL9	Olfr1086
Gm7821			
Acp2	11432	P24638	Acp2
Acp2	11432	B7ZCF4	Acp2
Acp2	11432	B7ZCF5	Acp2
Fut1	14343	Q32MG3	Fut1
Fut1	14343	P97327	Fut1
Gm28968			
Gm50393			
Gm28495			
Trgv2		A2J008	Trgv2
Dusp5	240672	Q1HL35	Dusp5
Gm20846			
Duxbl1	278672	Q7TNE6	Duxbl2
Duxbl1	278672	Q3UY88	Duxbl3
